id,fen,solution,rating,theme
DWkXc,5r1k/p4rp1/Qp5p/6n1/6P1/6K1/PP2RPN1/8 b - - 1 38,f7f3 g3h2 f3h3 h2g1 g5f3 g1f1 h3h1,1176,백랭크 메이트
jY2VC,5r2/p4rk1/2Q3pp/8/2p2q2/2N5/PPP3PP/R2R2K1 b - - 0 25,f4f2 g1h1 f2f1 d1f1 f7f1 a1f1 f8f1,1176,백랭크 메이트
0bbkZ,8/1R4pp/8/k7/1r6/7P/1P3r2/1KR5 w - - 1 39,c1c5 a5a6 b7b4,1176,디플렉션
0bkDm,8/8/p7/2p1k1p1/4N3/1PP2K2/P7/2b5 b - - 3 42,g5g4 f3f2 e5e4,1176,디플렉션
0Uw5J,r1b2rk1/p1p2ppp/2p5/3p4/5B2/2qB1Q2/P1P2PP1/R4K2 w - - 0 16,d3h7 g8h7 f3c3,1176,디스커버드 어택
0WkIU,r2qkb1r/3bnpp1/2n1p2p/1p1pP2P/3P2P1/N1P2N2/3B1P2/R2QK2R w KQkq - 0 15,a3b5 e7c8 a1a8,1176,디스커버드 어택
0ypst,8/8/3P4/4r1k1/4Q3/K3P3/P7/8 b - - 0 65,e5e4 d6d7 e4e3 a3b4 e3d3,1176,매달린 기물
05A2g,r5k1/1p3p1p/p1bppB2/4P2Q/P2p4/1B1P2P1/1PP5/4qRK1 b - - 0 32,e1g3,1176,메이트 1수
06q9g,3b1rk1/2qn1ppp/2p5/1pPp1N2/1P1Pp1QP/4P3/5PPN/r4RK1 w - - 0 24,g4g7,1176,메이트 1수
03WAB,k2r1r2/3R1Qpp/p3p3/4q3/1p6/3P4/3K1P1P/6R1 w - - 1 30,d7a7 a8b8 f7b7,1176,메이트 2수
07Pg2,rn1q1rk1/ppp3pp/4P3/8/4p1n1/3P2N1/PPP3PP/R1BQ1BKR b - - 2 12,d8d4 c1e3 d4e3,1176,메이트 2수
07zHR,8/Q7/6p1/3p1n1k/3P2Np/4P2P/5PPK/1rq5 w - - 4 50,a7h7 f5h6 h7h6,1176,메이트 2수
033rG,5r1k/1p3qbp/3Q2p1/2P5/1P6/8/6PP/3R1NK1 b - - 2 29,f7f2 g1h1 f2f1 d1f1 f8f1,1176,메이트 3수
038TX,3r2k1/5ppp/bQn1p3/8/8/Rp1q1NB1/3N1PPP/1R4K1 b - - 0 25,d3b1 d2b1 d8d1 f3e1 d1e1,1176,메이트 3수
2RkOH,1Q6/1p1r1kp1/p2Pbp1p/2p5/8/6B1/1q3PP1/4R1K1 w - - 0 34,e1e6 f7e6 b8e8 e6d5 e8d7,1176,희생
4RekA,3r1rk1/1p3p2/p1bp2p1/P7/1P1QPq1p/2N2PR1/2P4P/6RK w - - 0 31,g3g6 f7g6 g1g6 g8f7 d4g7 f7e8 g6e6,1176,희생
0VQ6X,2r1r3/6pk/p7/1p1PN2P/4K3/1P3P2/P7/4R3 b - - 0 40,e8e5 e4e5 c8e8 e5f5 e8e1,1176,스큐어
088XX,1k4r1/pp1n1N2/4pn2/8/4PP1R/qP1B1P2/PBPQ4/2K5 b - - 2 29,g8g1 d2d1 g1d1 c1d1 a3b2,1177,우위 잡기
0NIpL,3q1rk1/4n1pp/p4p2/1p3N2/1Qr4B/4n2P/PP3PP1/2KR3R w - - 0 20,b4c4 e3c4 d1d8 f8d8 f5e7,1177,우위 잡기
0NgUh,6k1/7R/6pK/bB3p2/P4P2/6P1/2r4P/8 b - - 0 48,c2h2 h6g6 h2h7 b5c4 g8h8,1177,우위 잡기
0jQW6,r2qkb1r/pQpnnpp1/3p3p/1B5b/3P4/2P1PpBP/PP1N1PP1/R3K2R w KQkq - 3 12,b5d7 e8d7 b7b5,1177,어트랙션
55M5K,7r/pp2kB1r/2p1P3/2p2P2/3p2p1/6P1/PPP5/R4RK1 b - - 0 23,h7h1 g1f2 h8h2 f2e1 h1f1 e1f1 h2h1,1177,어트랙션
0C4Pd,8/5ppp/1rk5/4K3/5P2/6P1/1R5P/8 w - - 0 50,b2b6 c6b6 e5d6,1177,결정적 우위
027Ar,2q2r2/1pp2rpk/p1np1n1p/3bp3/4P2N/P2QP1PP/1PP3BK/3R1R2 w - - 0 19,e4d5 e5e4 g2e4,1177,디스커버드 어택
0IUYt,2k5/pp3pp1/4p3/3P2rr/2P3b1/4Q3/PP3PK1/3RR3 b - - 0 27,g4d1 e3g5 h5g5,1177,디스커버드 어택
07dGo,8/4r1k1/3Q1b2/5Pp1/6P1/6Kp/8/8 b - - 1 64,f6e5 g3h3 e5d6,1177,포크
0I1RZ,2r3k1/2R2p1p/P5p1/8/3r4/7P/2K5/8 w - - 0 42,c7c8 g8g7 a6a7,1177,매달린 기물
0Isaq,1b2r1k1/1p3pp1/p1R5/7p/3B1Nq1/1P2P1P1/P4Q1P/3R2K1 b - - 0 29,g4d1 f2f1 d1f1,1177,매달린 기물
0yW0Z,4R1k1/4qp2/4p1p1/4b1Np/4N2P/5P2/Qr2nKP1/5R2 b - - 0 29,e7e8 a2b2 e5b2,1177,매달린 기물
072uQ,rq4k1/5p1p/3p2p1/1P6/2QPp3/1B5P/5PPK/8 w - - 3 35,c4f7 g8h8 f7f6,1177,메이트 2수
07V9Y,6k1/R7/2pprpK1/1p4p1/8/2P2p2/1P6/8 w - - 2 47,a7a8 e6e8 a8e8,1177,메이트 2수
0E2YV,r4r1k/pR2Nppp/3q4/3B4/Q2n4/8/P4PP1/5RK1 b - - 2 21,d4e2 g1h1 d6h6 a4h4 h6h4,1177,메이트 3수
0RCFg,8/8/1P6/2K1k3/2R5/5p2/8/5r2 w - - 1 62,b6b7 f1b1 c4b4 b1b4 c5b4 f3f2 b7b8q,1177,승격
0fpdd,8/8/7P/2P2pk1/1P6/4n1PK/r5B1/8 w - - 2 42,h6h7 a2g2 h7h8q,1177,승격
0rNqZ,6k1/6p1/PN2p2p/2bp4/3n2P1/7P/5PK1/8 w - - 1 43,a6a7 c5b6 a7a8q,1177,승격
08y3P,8/1p2kpp1/p5r1/2p1P2p/P1B2K2/2P3P1/1P1R4/8 b - - 0 27,g6g4 f4e3 g4c4,1177,스큐어
09CfA,r2q1r1k/pQpnn1p1/3p3p/1P2p3/8/P1N2N1P/5PP1/R1B1R1K1 b - - 0 17,d7c5 b7a8 d8a8,1177,갇힌 기물
1S0Rp,r2r2k1/p1n1ppbp/2pq2p1/8/1p3Pn1/1P2P1PP/P2PN3/1RBQRBK1 b - - 0 18,g4e3 d2e3 d6d1 e1d1 d8d1,1177,갇힌 기물
5Ew0W,r1b2rk1/1ppp1ppp/pb6/3P4/1PB1n3/3N4/P4PPP/qNBQ1RK1 w - - 0 13,c1b2 a1b2 d3b2,1177,갇힌 기물
0xhrO,r6k/6np/1p4p1/p1b2p2/P1Pp4/7P/4NPP1/2R1R1K1 b - - 0 31,d4d3 c1d1 d3e2,1178,전진한 폰
1IKKu,8/8/8/2k4p/3pKP2/8/6P1/8 b - - 1 55,c5c4 f4f5 d4d3 e4e3 c4c3 f5f6 d3d2 e3e2 c3c2,1178,전진한 폰
38aU2,5r2/4k3/p1b1p1p1/1p2P1N1/2pP2P1/4K3/PP6/5R2 w - - 4 33,f1f8 e7f8 g5e6,1178,어트랙션
3pa9n,3r1rk1/pp4pp/1q6/4R3/1P6/P7/1BP1QPPP/3R2K1 b - - 0 22,d8d1 e2d1 b6f2 g1h1 f2f1 d1f1 f8f1,1178,백랭크 메이트
mdX98,2k3rr/ppp5/4p3/4qppp/8/2PQP3/PP1R1PPP/3R2K1 w - - 2 23,d3d7 c8b8 d7d8 g8d8 d2d8 h8d8 d1d8,1178,백랭크 메이트
0S8an,8/5n1p/2k2Pp1/PNp5/2K3P1/7P/8/8 b - - 0 47,f7e5 c4c3 c6b5,1178,디플렉션
00Uo9,4Q3/4qppk/2p2b1p/1p2pP2/2r1B3/5P1P/6P1/5R1K w - - 4 34,e8e7 f6e7 f5f6 c4e4 f6e7,1178,디스커버드 어택
K9wnC,r3nrk1/pp2bppp/1q5B/3Np3/2PnP3/3B2QP/PP4P1/3R1RK1 b - - 5 16,d4e2 g1h2 e2g3,1178,더블 체크
0BdGQ,2r1q1k1/5ppp/p3pnb1/1p2N3/1P6/PQ2P3/4BPPP/3R2K1 b - - 0 23,g6c2 b3b2 c2d1,1178,포크
0C15U,1n1q1rk1/2p2ppp/8/1r2p3/4Q3/b3PP2/1B4PP/1R2K1NR w K - 0 16,b2a3 b5b1 e4b1,1178,매달린 기물
0AOmX,r4rk1/ppq3b1/1nn1p2p/3p1Q2/2p5/2P4P/PPBP2P1/RNB2RK1 w - - 0 18,f5h7,1178,메이트 1수
081TV,8/R7/4pp1k/6r1/2pP3P/2P2b2/PPB1nP1K/4R3 b - - 0 41,g5g2 h2h3 e2f4,1178,메이트 2수
0GYxS,r4r2/p5kp/3p2p1/3q1n2/3N4/2PP4/1P2QPP1/R4K1R b - - 1 26,f5g3 f1g1 g3e2,1178,핀
0NN19,rnbqk1nr/pp4pp/3bpp2/3pN3/2pP1B2/2N1P3/PPP2PPP/R2QKB1R w KQkq - 0 7,d1h5 g7g6 e5g6 h7g6 h5h8,1178,핀
0Q2iY,r1bqk2r/1p1n1ppp/p2bpn2/4N3/2BQ1P2/8/PPP3PP/RNB1R1K1 b kq - 0 10,d6c5 d4c5 d7c5,1178,핀
4IBON,3r1rk1/p4pp1/1q2b2p/2b4Q/8/BP4P1/P3PP1P/RN3RK1 b - - 11 21,c5f2 f1f2 d8d1,1178,희생
4Ss80,2r3k1/5pp1/ppr1p2p/2Pp4/P2P4/1P5P/2R2PP1/2R3K1 w - - 0 26,c5b6 c6c2 c1c2 c8c2 b6b7,1178,희생
5Cuqo,1r3k1r/1bbQq1p1/p1p1p3/2P2p2/8/5R1P/P5B1/5R1K w - - 5 33,f3f5 e6f5 f1f5 e7f6 f5f6,1178,희생
59Tta,r4rk1/q2b1ppp/p3p3/2Np4/3Q4/1R3P2/1PP3PP/5RK1 w - - 7 22,b3b7 a7b7 c5b7,1178,갇힌 기물
5a60K,r2r1k2/1p1bNpp1/4pB1p/p7/P7/1qP5/1P2QPPP/R3R1K1 b - - 0 20,g7f6 e7f5 e6f5,1178,갇힌 기물
0tdIu,8/3k4/1p3pPp/2p1pP2/P3P2K/2P5/1P6/3b4 w - - 4 38,g6g7 d1b3 h4h5,1179,전진한 폰
0NdSU,2r2r2/q3n1bk/p4p2/1n2p2p/2B1P1pP/Q5B1/PP3PP1/2RR2K1 w - - 1 26,c4b5 c8c1 d1c1,1179,우위 잡기
LKj8a,r2r2k1/p5pp/1pb1p3/2p1q3/2P1P3/1P3Q1P/P4RP1/1B3R1K w - - 3 28,f3f7 g8h8 f7f8 d8f8 f2f8 a8f8 f1f8,1179,백랭크 메이트
0AHOK,8/8/4p1k1/3p3p/3P1K1P/5P2/8/8 w - - 1 52,f4e5 g6f7 f3f4 f7e7 f4f5 e6f5 e5f5,1179,결정적 우위
0A7BG,8/2Pk1p1p/3rp3/1pK3P1/1P6/8/5P2/8 w - - 0 38,c7c8q d7c8 c5d6,1179,디플렉션
0lTqE,r2qk1nr/ppp2ppp/2np4/1Bb5/3BP3/1P3Q2/P1P2PPP/RN2K2R b KQkq - 0 8,c5d4 b5c6 b7c6,1179,매달린 기물
09UWV,rn3rk1/5pp1/1q5p/p1bpPNN1/5P2/1PP5/2Q3KP/R1B5 w - - 0 24,f5e7 c5e7 c2h7,1179,메이트 2수
0Eq1D,5r2/6pk/6pp/5q2/4Q3/8/P5PP/4R1K1 b - - 0 33,f5f2 g1h1 f2f1 e1f1 f8f1,1179,메이트 3수
08VyN,6r1/1p2kn1R/p3p3/3p4/5q2/1PN5/P1P1Q3/1K6 w - - 3 30,c3d5 e7f8 d5f4 g8g1 b1b2,1179,핀
0M8FZ,r3kb1r/1ppqpppp/p4n2/1N1Pn3/Q1p1P3/5P2/PP3P1P/R1B1KB1R w KQkq - 0 10,b5c7 e8d8 a4d7 f6d7 c7a8,1179,핀
0M9Wm,8/5ppk/P6p/3Q4/4r3/5qP1/2p1NP1P/4R1K1 b - - 0 34,e4e2 d5f3 e2e1 g1g2 c2c1q,1179,승격
1LwET,3R4/6k1/2rnp2p/4N3/5P2/3p3P/6PK/8 b - - 3 36,d3d2 e5c6 d2d1q,1179,승격
1yOpq,6k1/1p4b1/3p2r1/2pP1p1Q/p4P1P/P7/1PRp4/1K6 b - - 1 32,g6g1 b1a2 d2d1q h5d1 g1d1,1179,승격
1WslB,r1b1kb1r/2qnpp1p/p2p1p2/1p6/2BN4/4P3/PPPN1PPP/R2QK2R w KQkq - 0 10,c4f7 e8f7 d1h5,1179,희생
5xNYO,2r3k1/2r2ppp/R3pn2/3p4/3P4/2PQ1P2/1q2N1PP/5R1K w - - 1 27,f1b1 b2b8 b1b8,1179,갇힌 기물
08cVo,8/1p3p1k/p4Ppp/4p2P/3r4/5Q2/Pq4P1/5R1K w - - 1 36,h5g6 f7g6 f6f7 d4h4 h1g1,1180,전진한 폰
0IJBH,8/5k2/n3p3/1pp1P3/p3PK2/P1P5/2P2N2/8 b - - 1 39,b5b4 f2d3 b4a3,1180,우위 잡기
071op,8/8/p1p2k2/1p3p1p/1P5P/P1P2KP1/8/8 w - - 1 45,f3f4 f6e6 f4g5,1180,결정적 우위
07DIK,r2qk2r/1pp2ppp/p1n5/5nPb/Nb1p1B1P/3P4/PPPQP1B1/2KR2NR w kq - 2 13,g2c6 b7c6 d2b4,1180,결정적 우위
07YoN,6rk/1p6/p7/3N4/3Pp3/2PnP2p/P3KRrR/8 w - - 4 40,h2h3 h8g7 f2g2,1180,결정적 우위
091Wn,rnbqk2r/pp3pp1/5b1p/2pB4/8/2NP2P1/PPP2P1P/R2QK1NR b KQkq - 0 9,f6c3 b2c3 d8d5,1180,결정적 우위
01vYl,r6r/p1p3k1/1p1qpbp1/8/3P2R1/2P2P2/PPQ2P1P/2KR4 w - - 0 19,c2g6 g7f8 g6f6,1180,디플렉션
0KfBQ,4r2r/p1kq2p1/2pb1p1p/P4Q1P/2pP2P1/5P1N/5K2/1R6 w - - 2 32,b1b7 c7b7 f5d7,1180,디플렉션
08iVK,5r2/2pk3p/p5pP/3Pp3/P4p2/2pK2n1/2P5/1r1B1RR1 w - - 2 36,d1g4 d7d6 f1b1,1180,디스커버드 어택
4socJ,r1b1kb1r/pp3pp1/4pP1p/q1pp4/1n5B/3P1N2/P1P1BPPP/RN1QK2R b KQkq - 0 9,b4c2 e1f1 c2a1,1180,더블 체크
00LNB,kr6/1pR4p/p4R2/n7/P3p3/3rB3/6PP/6K1 w - - 1 39,f6a6 b7a6 c7a7,1180,메이트 2수
00WDP,4kb1r/p4ppp/Qrn5/2qpP1Bb/8/5N1P/P2N1PP1/R4RK1 w k - 3 17,a6c8 c6d8 c8d8,1180,메이트 2수
03jES,6r1/4k3/R3P3/p2p1R2/P2Pn1r1/6P1/6K1/8 w - - 1 48,f5f7 e7e8 a6a8,1180,메이트 2수
0LFfS,1qb1n1k1/2b2ppp/p3p3/2Q1P3/8/B1N2B2/P1P3PP/6K1 b - - 2 23,c7b6 g1h1 b6c5,1180,핀
0qQ4i,3B4/8/P3p2p/1Bkn4/2pb1p2/5P2/2K3P1/8 w - - 3 45,a6a7 c5b5 a7a8q,1180,승격
4msnh,3r1rk1/pp3p1p/3p2p1/8/3QNqP1/P4nR1/1PP2P1P/3R2K1 w - - 9 23,g3f3 f4f3 e4f6 f3f6 d4f6,1180,희생
0GmhA,4r3/4P1pk/1p4bp/p1p2p2/B4K2/2P5/PP4r1/4RRB1 b - - 2 35,g2g4 f4f3 g4a4,1180,스큐어
0P4bX,4r3/p4ppp/1pP1k3/8/5B2/3r2P1/P5KP/2R5 w - - 1 30,c1e1 e6d5 e1e8,1180,스큐어
0qtJj,5B2/R5pk/7p/1p2p2P/1Pn3P1/P3PK2/8/3r4 b - - 5 40,d1f1 f3e4 f1f8,1180,스큐어
5Sm6w,2N2bk1/1p1r1p1p/p4np1/8/4P1P1/5P2/PPP4P/2K2BNR b - - 0 19,f8h6 g4g5 h6g5 f3f4 g5f4 c1b1 d7d1,1181,백랭크 메이트
0XHZi,8/4kp2/r2p2p1/1qpPp3/4P3/1P3P1R/PK6/2Q5 b - - 1 34,b5e2 c1c2 a6a2 b2a2 e2c2,1181,디플렉션
0f1Nu,5k2/4rpp1/2p4p/1p6/1rB1n3/1P4P1/1P5P/R4RK1 w - - 0 34,a1a8 e7e8 f1f7,1181,디플렉션
0P2c7,3rr3/1p3qpk/p1p1n1Rp/3pPp1Q/1P1P3P/P3P3/5BP1/5RK1 w - - 3 38,g6h6 g7h6 h5f7,1181,디스커버드 어택
5a0dL,2r1k3/pp1q1pp1/8/1p1pPn2/1P3BQr/P4P1p/4RP1P/R6K w - - 2 24,e5e6 h4g4 e6d7 e8d7 f3g4,1181,더블 체크
03k5W,5r1k/p3r1p1/1p5p/2p5/2B2Nn1/2PP4/PP4KP/8 w - - 0 30,f4g6 h8h7 g6f8 h7h8 f8g6,1181,포크
08Ip2,7r/3P1p1p/q1N2p2/4p3/4k3/7Q/Pr4PP/3K3R w - - 2 37,h3f3,1181,메이트 1수
01a8M,8/R4pkp/1p1R4/8/4PP1K/2r3rP/P7/8 b - - 0 34,g3h3 h4g5 c3g3 g5f5 h3h5,1181,메이트 3수
0DG5n,4rr2/ppk3p1/4RqQ1/6N1/8/8/P4PPP/3R2K1 b - - 0 23,f6f2 g1h1 f2f1 d1f1 f8f1,1181,메이트 3수
0UlWP,2r2brk/1bq2p1p/p3pPpQ/2p1n3/2PpPR2/6P1/P3N1BP/2BR2K1 w - - 7 26,h6h7 h8h7 f4h4 f8h6 h4h6,1181,메이트 3수
0rGVN,4b3/7p/3K4/1P3p2/2P5/4k3/8/8 w - - 4 50,b5b6 f5f4 b6b7 e8g6 b7b8q,1181,승격
50a73,3r2k1/5ppp/p1q1pn2/1p6/4P3/1P3PPb/PB2NQ1P/2R3K1 b - - 2 24,c6c1 e2c1 d8d1 f2e1 d1e1,1181,희생
0LWjR,5k1r/pR6/4p3/5p2/2PP4/2K5/P6r/6R1 b - - 2 42,h8h3 c3b4 h2b2 b4c5 b2b7,1181,스큐어
0x5jX,4r1k1/n1p3p1/p2p1n2/5Np1/PP4P1/2Pp3P/R2K1P2/7R b - - 1 29,e8e2 d2d3 e2a2,1181,스큐어
1WUjy,8/2p3kp/1p3Rp1/p2r4/P2PN3/1PP3P1/5K1P/2b5 b - - 0 33,d5f5 f6f5 g6f5 e4c5 b6c5,1181,갇힌 기물
6Ks3p,r2q1rk1/1p1bbpp1/p2p1n1p/2pPn3/2P5/1P3N2/P3BPPP/RNBQ1RK1 w - - 1 13,f3e5 d6e5 d5d6 e7d6 d1d6,1181,갇힌 기물
0EJxO,3b4/1p6/p1p1P2k/5p2/1B4pK/8/PPP5/8 w - - 4 38,e6e7 d8e7 b4e7,1182,전진한 폰
0OLk3,2r2r1k/6b1/2b1R3/1p5p/pP1p4/P5PP/QBq2P2/R5K1 w - - 2 28,e6h6 c2h7 h6h7,1182,우위 잡기
jtKLT,5rk1/5ppp/1rNN4/7n/4pnK1/7P/8/2R4R w - - 0 36,c6e7 g8h8 d6f7 f8f7 c1c8 f7f8 c8f8,1182,백랭크 메이트
09WaG,r1b5/5pkp/pr1p1qp1/2pP3P/4PQ2/3P4/RP2B1P1/R5K1 w - - 1 26,h5h6 g7f8 f4f6,1182,디플렉션
0Q0wU,5R2/pp2p2R/3p2p1/3Pk3/5r2/6r1/PKP3P1/8 w - - 6 29,h7e7 e5d5 f8f4,1182,디플렉션
0Fchb,3r2k1/5ppp/1N2p3/8/3n4/1P5P/3R1PP1/6K1 b - - 1 31,d4f3 g2f3 d8d2,1182,디스커버드 어택
Lx3fA,8/p4r2/2p1r1k1/R4p2/6P1/2PP1KP1/P1P1R3/8 b - - 0 33,f5g4 f3g4 e6e2,1182,더블 체크
05ToE,8/8/4k3/6Bp/R3n2P/1r6/4K3/8 b - - 5 54,e4c3 e2d3 c3a4,1182,포크
07cFY,r2qk2r/4bppp/p2p4/2pPp3/2n5/P4N1P/1P3PP1/R1BQR1K1 w kq - 0 16,d1a4 d8d7 a4c4,1182,포크
05Pdl,8/k2K4/2P1p3/4P3/2P5/5bp1/6B1/8 b - - 3 55,f3g2 c6c7 g2b7 c7c8q b7c8,1182,매달린 기물
06Lp2,3B2k1/pb4p1/1p5p/2b5/1PP5/8/P1Q1B1rP/5K2 b - - 1 26,g2g1,1182,메이트 1수
051Ol,2k4r/2pq1ppp/1nQbpn2/1P6/3P1P2/4B3/6PP/R4RK1 w - - 6 24,a1a8 b6a8 c6a8,1182,메이트 2수
05kt8,3r4/Pkp2Q2/1P6/3p2p1/7r/4P3/5P2/R4RK1 b - - 0 29,h4g4 g1h1 d8h8 f7h5 h8h5,1182,메이트 3수
1hpD0,1r5r/3knQ1p/4p3/p2pP2P/q4P2/1P6/P5P1/1KR4R w - - 0 24,c1c7 d7c7 f7e7,1182,희생
27VnE,4k3/6R1/3p4/3P4/2Pr4/3BKp2/6b1/8 b - - 13 55,d4d3 e3d3 f3f2,1182,희생
0fhSc,3r2k1/pb3rpp/1p2pq2/2p1Rp2/3P4/P1P2PB1/3Q2PP/4R1K1 w - - 10 22,e5e6 f6e6 e1e6,1182,갇힌 기물
1mKXG,2r2rk1/1pp2pp1/p2p1n1p/P2Pp3/1PQ3Pq/2P4P/3N1PK1/R4R2 w - - 4 24,d2f3 h4h3 g2h3,1182,갇힌 기물
5awlo,r3k2r/p1pp1ppp/1pn1pq2/8/3P4/P1PBB3/2PQ1P1P/R3K1Nb w Qkq - 2 11,e3g5 f6g6 d3g6,1182,갇힌 기물
xvxGE,rnqb1k1r/5ppp/pB1p4/8/5PP1/7P/1P4K1/3QR3 w - - 2 22,d1d6 d8e7 d6e7 f8g8 e7e8 c8e8 e1e8,1183,백랭크 메이트
01KDp,r2qk2r/pp1n2pp/3bpp2/1bppN3/4PP2/1P1P4/PBPN2PP/R2QK2R w KQkq - 0 12,d1h5 g7g6 e5g6 h7g6 h5h8,1183,결정적 우위
0WErX,8/kpp5/p7/2P1q3/1r6/3Qp1R1/6PK/4R3 b - - 1 47,b4h4 h2g1 e5g3,1183,디플렉션
0ACTl,6rk/p4Rrp/1pb5/2p2p2/2B5/2P5/PP1R2P1/6K1 w - - 2 35,f7g7 h8g7 c4g8,1183,디스커버드 어택
0C0qz,1r5k/6np/5pp1/1q6/pn1R2P1/8/1QPN1P1P/2K1R3 b - - 1 36,b4d3 d4d3 b5b2,1183,디스커버드 어택
0FjmM,r1b2rk1/p4pp1/7q/2bpp2Q/2p4P/2P5/PPR2PB1/6RK w - - 0 27,h5h6 g7h6 g2d5 g8h8 d5a8,1183,디스커버드 어택
PQxHu,rnb1k2r/ppppqppp/8/8/3PnB1P/5N2/PPP1K2P/RN1Q1B1R b kq - 0 8,e4c3 e2d2 c3d1,1183,더블 체크
09F6W,r5rk/pb3p2/1p2p3/4N3/3p4/4P3/PP2B1P1/R4RK1 b - - 0 24,g8g2 g1h1 g2e2,1183,포크
01uDg,1q2nr1k/5p1p/4NP2/p7/7Q/4p3/1PP3PP/1K6 w - - 0 33,e6f8 e8f6 h4f6,1183,매달린 기물
0mvOL,2k2r2/p1p4p/1p1pB2n/bP6/P2PqrP1/1R2N2P/4Q1P1/5RK1 b - - 0 26,e4e6 f1f4 f8f4,1183,매달린 기물
20Dxt,2k5/7R/2K5/3Pp3/4Pp2/1p3P2/1r4P1/8 b - - 5 56,b2c2 c6d6 b3b2 h7h1 c2c1 h1h8 c8b7 d6e5 b2b1q,1183,승격
5NkGl,8/8/P1n5/5p2/4p3/3k1N2/6K1/8 w - - 0 59,f3e5 c6e5 a6a7,1183,희생
0zT5d,r2q3k/pp2rppp/8/2p5/6b1/2PP1R2/PPB2PK1/R1B4Q b - - 5 20,g4f3 g2f3 d8d5 f3g3 d5h1,1183,스큐어
092na,6k1/6p1/5P2/4B2B/2b1P3/3p4/r4RK1/1r6 w - - 1 42,f6f7 c4f7 h5f7,1184,전진한 폰
3zS1Z,8/3P1p2/R2K2p1/bk5p/8/6P1/2r4P/8 w - - 5 60,a6a5 b5a5 d7d8q,1184,어트랙션
OjXQD,rr3k2/p1p2ppp/2p3q1/4Q3/1P2R3/P7/5PP1/4R1K1 w - - 13 27,e5e7 f8g8 e7e8 b8e8 e4e8 a8e8 e1e8,1184,백랭크 메이트
eM51u,5rk1/pp3rpp/8/Q7/3p1q2/3R2N1/PP4PP/R5K1 b - - 0 26,f4f2 g1h1 f2f1 g3f1 f7f1 a1f1 f8f1,1184,백랭크 메이트
ejc2D,3r2k1/pp3ppp/2p5/4NN2/1b2P1Q1/1P6/P1Pr1RPP/6K1 b - - 0 24,d2d1 g4d1 d8d1 f2f1 b4c5 f5e3 c5e3 g1h1 d1f1,1184,백랭크 메이트
kbBNS,5rk1/p4rp1/5q1p/4R1B1/2pP4/P1P5/6PP/1R1Q2K1 b - - 0 25,f6f2 g1h1 f2f1 d1f1 f7f1 b1f1 f8f1,1184,백랭크 메이트
0Beii,r2q1r2/p1p3k1/3bR2p/3Q2p1/3P4/5P2/PPPB3P/4R1K1 b - - 0 24,d6h2 g1h2 d8d5,1184,디스커버드 어택
0NXDO,rnbqkb1r/pp3ppp/2p5/2pBP3/8/2P5/P4PPP/R1BQK1NR w KQkq - 0 11,d5f7 e8f7 d1d8,1184,디스커버드 어택
MIvxh,7r/ppp1k1pp/5n2/4N3/3P4/2P4P/P3R1P1/7K w - - 2 27,e5g6 e7d7 g6h8,1184,더블 체크
01U4x,r3k2r/pp3ppp/n1p1b3/1N1p1q2/3P4/1BP5/PP4PP/R1BQ3K w kq - 0 15,b5d6 e8d7 d6f5,1184,포크
07Fr3,1R1n2k1/3Pr1p1/5p1p/p7/P3p3/6K1/8/8 w - - 1 50,b8d8 g8f7 d8f8 f7f8 d7d8q,1184,매달린 기물
0VEdu,4n1k1/5pp1/1r6/4QP2/2PpP3/1p1P4/1R6/q2B2K1 w - - 7 46,e5e8 g8h7 b2h2 b6h6 h2h6 g7h6 e8f7,1184,매달린 기물
01liD,8/1pp2p2/p4qp1/2R4p/kP6/7P/5PP1/1R4K1 w - - 5 37,c5a5,1184,메이트 1수
06LxK,r2q2nk/pb3p1r/1p2p1p1/2p1n1N1/3pPNP1/3P1P2/PPP3B1/2KR3R w - - 0 21,h1h7,1184,메이트 1수
03xsk,3r1r1k/pp1q4/6Q1/3p1R2/2p1p3/P1P5/KP6/8 w - - 1 34,f5h5 d7h7 h5h7,1184,메이트 2수
0TCAd,2r1r1k1/3Q1p1p/p2p2p1/3P2B1/1p3P2/8/PNq3PP/K3R2R b - - 0 25,e8e1 h1e1 c2c1 e1c1 c8c1,1184,메이트 3수
0WiY1,6k1/p5b1/1pp3p1/6N1/3P1Q2/2P3P1/PPK5/3r3q w - - 14 36,f4f7 g8h8 f7e8 g7f8 e8f8,1184,메이트 3수
0FJCP,r1b2rk1/pp3ppp/2p5/4n1q1/2N1P3/3B4/PPPQ1PPP/R4RK1 b - - 3 14,e5f3 g1h1 f3d2,1184,핀
0IQHl,2k5/1p1r2pp/2p1Q1n1/6q1/8/5BP1/2R3K1/1R6 b - - 0 31,g6f4 g2h2 f4e6,1184,핀
0Sf6s,6k1/5pp1/7p/8/7n/4NP1P/2r3PK/4R3 b - - 11 42,h4f3 h2h1 f3e1,1184,핀
01oGn,N1b4r/pp2kppp/4p3/8/3P4/Q1q1P3/2pN1PPP/R3KB1R b KQ - 7 19,c3a3 a1a3 c2c1q,1184,승격
0qiVn,Qnk1r2r/6p1/RB2p3/3pnp2/6pq/2P3NP/1P3PP1/5RK1 b - - 0 24,e5f3 g2f3 h4h3 a8b8 c8b8,1184,희생
